customer_id,location,service_plan,data_usage,call_duration,complaints,churn
224864,Butwal,Premium,4.17,330,4,0
371237,Butwal,Basic,3.2,320,0,1
742869,Lalitpur,Premium,6.04,21,3,1
126092,Bhaktapur,Standard,9.76,591,4,1
504694,Biratnagar,Premium,3.58,21,2,0
404824,Lalitpur,Premium,8.68,383,2,0
934672,Bhaktapur,Premium,4.31,442,3,0
774911,Butwal,Basic,4.94,180,5,0
643445,Pokhara,Premium,4.14,89,4,0
955493,Biratnagar,Premium,0.36,184,3,1
568905,Biratnagar,Basic,9.31,53,3,0
164796,Butwal,Standard,2.02,564,4,0
801523,Biratnagar,Premium,8.31,528,3,1
573292,Butwal,Standard,1.3,14,0,0
820734,Bhaktapur,Premium,2.52,81,4,1
867684,Lalitpur,Basic,5.99,465,0,0
535275,Kathmandu,Basic,5.43,369,2,0
653554,Butwal,Standard,2.53,484,2,1
889256,Biratnagar,Basic,0.46,372,1,1
344366,Dharan,Standard,4.51,477,5,1
904520,Pokhara,Premium,4.13,548,2,1
195216,Bhaktapur,Standard,1.8,304,5,1
368521,Biratnagar,Basic,4.75,509,3,0
393101,Kathmandu,Standard,0.36,220,4,0
125013,Biratnagar,Premium,7.77,114,0,1
478551,Biratnagar,Premium,4.15,277,2,0
164178,Butwal,Premium,0.66,226,0,1
547866,Butwal,Standard,9.49,129,2,1
135465,Butwal,Standard,2.11,57,0,1
947950,Butwal,Standard,8.39,319,4,1
638106,Dharan,Standard,5.69,551,0,1
531152,Bhaktapur,Standard,1.34,589,0,0
509631,Pokhara,Premium,1.31,428,0,0
201263,Kathmandu,Premium,3.58,337,5,0
835078,Biratnagar,Premium,8.27,278,0,1
432198,Kathmandu,Premium,0.4,585,0,1
707275,Kathmandu,Premium,6.65,116,2,0
470725,Dharan,Standard,9.51,392,2,1
914604,Butwal,Premium,0.65,347,3,0
915790,Lalitpur,Basic,3.55,237,4,1
576861,Biratnagar,Basic,4.73,459,3,1
148481,Biratnagar,Basic,8.08,356,2,1
789781,Bhaktapur,Premium,4.8,220,3,0
245151,Bhaktapur,Basic,7.72,40,0,0
936022,Kathmandu,Premium,7.11,573,4,1
955672,Kathmandu,Premium,7.94,533,2,0
147230,Bhaktapur,Standard,9.56,277,1,1
381084,Lalitpur,Standard,8.77,446,1,0
120989,Butwal,Premium,9.31,554,2,1
880223,Pokhara,Basic,8.99,427,3,0
873744,Kathmandu,Premium,7.07,482,0,1
393479,Butwal,Premium,5.78,127,2,0
236331,Dharan,Basic,7.94,414,4,1
631657,Lalitpur,Premium,5.65,565,2,1
127192,Dharan,Basic,9.06,105,1,1
263484,Kathmandu,Basic,2.35,567,1,0
544906,Dharan,Basic,7.56,89,2,0
286511,Lalitpur,Standard,4.64,397,4,0
119268,Biratnagar,Premium,3.06,148,5,0
764664,Dharan,Standard,2.8,550,4,0
907351,Lalitpur,Basic,1.7,91,5,0
913091,Lalitpur,Standard,1.01,222,2,0
594589,Kathmandu,Premium,9.82,120,0,0
776632,Biratnagar,Standard,6.57,223,3,0
536171,Kathmandu,Standard,9.46,135,2,1
694250,Pokhara,Standard,2.26,27,0,1
516239,Biratnagar,Premium,5.64,54,5,0
507759,Kathmandu,Standard,9.76,452,5,0
156734,Butwal,Premium,4.23,15,2,1
574092,Lalitpur,Standard,4.67,465,0,0
594673,Kathmandu,Premium,0.28,300,2,1
821625,Biratnagar,Premium,4.03,205,2,0
430228,Dharan,Premium,7.12,38,4,0
697342,Butwal,Basic,5.85,480,3,0
722620,Dharan,Premium,0.6,59,5,0
243808,Pokhara,Premium,5.65,397,1,1
257178,Pokhara,Standard,9.04,446,0,1
890845,Lalitpur,Basic,5.12,30,5,0
797112,Dharan,Standard,3.34,428,1,0
367542,Kathmandu,Premium,8.2,292,5,0
846323,Butwal,Premium,8.84,128,0,0
287681,Lalitpur,Basic,6.5,61,2,1
819192,Biratnagar,Premium,7.27,516,0,1
220247,Butwal,Standard,2.8,58,1,1
571616,Lalitpur,Premium,6.18,557,4,0
797390,Biratnagar,Basic,6.2,451,5,0
977376,Kathmandu,Standard,8.59,361,4,0
147761,Biratnagar,Basic,0.23,69,1,1
409080,Lalitpur,Basic,0.18,360,3,1
557783,Pokhara,Standard,8.06,441,0,0
837140,Pokhara,Premium,2.66,172,4,1
278405,Pokhara,Standard,1.07,470,5,1
336582,Biratnagar,Premium,6.76,329,0,0
966735,Pokhara,Standard,2.02,496,3,1
218513,Butwal,Standard,9.89,103,2,1
272305,Biratnagar,Premium,5.97,219,2,1
646620,Lalitpur,Standard,3.92,524,5,1
448534,Butwal,Basic,7.34,594,5,1
169165,Biratnagar,Basic,9.73,30,0,0
472414,Dharan,Premium,2.29,507,4,0
810441,Bhaktapur,Basic,4.59,332,4,1
787945,Butwal,Standard,5.22,485,4,1
673714,Kathmandu,Standard,3.97,74,2,1
727284,Lalitpur,Premium,0.84,37,1,0
172066,Pokhara,Basic,3.67,41,2,0
217884,Pokhara,Standard,8.39,178,5,0
357468,Biratnagar,Standard,0.46,424,0,0
729495,Pokhara,Basic,5.5,254,2,0
737767,Bhaktapur,Premium,9.68,291,0,0
916630,Butwal,Standard,0.44,348,1,1
662745,Pokhara,Standard,7.47,268,1,0
186742,Butwal,Premium,0.81,477,5,0
713551,Lalitpur,Premium,2.39,142,1,0
362561,Pokhara,Standard,2.31,408,0,1
245578,Pokhara,Premium,1.86,230,3,0
608215,Biratnagar,Standard,9.23,383,5,1
638424,Lalitpur,Basic,6.74,360,1,1
748316,Pokhara,Premium,3.4,527,1,1
620580,Butwal,Standard,3.24,113,0,1
462010,Kathmandu,Premium,4.69,40,0,0
178980,Pokhara,Premium,8.22,381,2,1
766160,Butwal,Basic,9.2,516,5,1
741229,Lalitpur,Standard,5.05,430,2,1
121021,Lalitpur,Premium,2.58,555,1,0
984882,Lalitpur,Standard,2.25,382,3,1
232291,Kathmandu,Standard,6.94,152,5,0
204752,Kathmandu,Basic,5.28,544,4,0
906993,Kathmandu,Premium,0.85,520,4,1
839586,Bhaktapur,Basic,2.54,503,4,1
633999,Butwal,Basic,3.44,331,3,1
128768,Bhaktapur,Basic,8.76,414,4,1
369265,Bhaktapur,Standard,3.74,431,3,0
184537,Butwal,Basic,8.75,186,0,1
975763,Bhaktapur,Standard,7.11,551,5,0
661376,Lalitpur,Basic,5.74,34,5,0
617794,Lalitpur,Standard,0.33,451,4,0
409073,Bhaktapur,Premium,5.46,345,5,1
654695,Biratnagar,Standard,3.31,573,5,0
965573,Dharan,Basic,8.16,314,2,0
123561,Bhaktapur,Standard,2.25,380,1,1
643787,Biratnagar,Basic,6.33,29,5,1
193508,Bhaktapur,Standard,7.2,165,5,1
519503,Biratnagar,Basic,8.72,241,4,0
789163,Dharan,Standard,9.27,272,2,0
718297,Biratnagar,Standard,9.99,243,2,0
724865,Biratnagar,Standard,6.66,346,4,1
183961,Lalitpur,Premium,9.57,545,2,1
268889,Biratnagar,Premium,2.4,510,1,1
259830,Pokhara,Premium,7.25,409,4,1
888625,Lalitpur,Standard,2.88,430,3,1
705267,Lalitpur,Premium,9.5,472,0,0
400191,Dharan,Premium,6.26,84,3,1
161177,Lalitpur,Premium,4.66,524,5,0
406425,Biratnagar,Basic,9.89,559,2,0
879716,Dharan,Standard,4.34,156,0,1
228809,Bhaktapur,Basic,2.4,422,2,1
542536,Butwal,Basic,9.21,553,1,1
994442,Kathmandu,Basic,3.72,528,0,1
349733,Bhaktapur,Premium,0.69,117,1,0
943719,Kathmandu,Premium,4.77,559,5,1
266501,Bhaktapur,Standard,3.91,91,5,0
819935,Butwal,Basic,3.99,325,4,0
177706,Kathmandu,Premium,5.03,517,2,0
886683,Dharan,Standard,2.81,210,1,0
811312,Kathmandu,Standard,6.93,319,0,1
905801,Kathmandu,Standard,5.29,355,4,1
886536,Pokhara,Standard,6.24,75,3,1
724306,Pokhara,Basic,1.03,119,4,0
270869,Dharan,Premium,3.58,388,5,0
404013,Bhaktapur,Standard,0.43,137,4,1
580773,Lalitpur,Basic,8.37,431,5,1
476024,Dharan,Basic,1.7,230,0,1
123203,Butwal,Basic,0.14,36,5,0
787762,Pokhara,Premium,7.37,531,3,0
290049,Pokhara,Standard,5.92,433,4,1
118621,Butwal,Premium,10.0,115,1,0
269065,Pokhara,Basic,7.43,509,2,1
517405,Bhaktapur,Standard,6.49,399,4,0
251212,Bhaktapur,Basic,8.31,141,5,0
881937,Bhaktapur,Standard,6.75,342,0,1
867019,Dharan,Standard,9.25,226,0,1
701690,Bhaktapur,Standard,6.37,442,4,0
503776,Butwal,Premium,2.99,493,2,0
643705,Lalitpur,Standard,9.4,530,1,1
707103,Bhaktapur,Basic,2.04,305,0,1
167740,Pokhara,Premium,4.79,434,5,1
412413,Biratnagar,Basic,3.9,504,5,1
912530,Butwal,Basic,1.35,335,3,0
762893,Lalitpur,Standard,6.98,438,0,0
889058,Biratnagar,Premium,4.35,413,3,1
850315,Bhaktapur,Standard,2.46,213,0,1
850875,Pokhara,Premium,5.84,398,1,0
891215,Pokhara,Standard,0.45,437,5,1
929196,Butwal,Premium,7.14,348,0,1
615858,Dharan,Premium,0.7,243,5,1
573700,Pokhara,Premium,4.91,133,4,0
104382,Dharan,Basic,2.63,469,4,1
612015,Bhaktapur,Basic,6.66,263,4,0
125483,Biratnagar,Standard,7.08,310,2,0
766042,Dharan,Premium,2.59,313,2,1
753559,Dharan,Standard,7.37,506,2,1
485106,Dharan,Basic,0.44,308,0,0
263548,Kathmandu,Standard,1.96,502,0,1
556809,Bhaktapur,Standard,8.96,509,2,1
198049,Kathmandu,Premium,9.64,537,0,0
225933,Pokhara,Standard,9.81,388,5,0
500684,Pokhara,Standard,6.43,378,2,1
394090,Butwal,Basic,5.02,209,3,1
697394,Biratnagar,Basic,1.87,335,0,0
823506,Pokhara,Standard,5.52,554,3,0
135472,Biratnagar,Basic,1.43,270,3,1
507155,Bhaktapur,Basic,9.42,534,0,1
116929,Bhaktapur,Premium,8.67,389,2,0
717211,Bhaktapur,Premium,4.91,173,5,0
576801,Kathmandu,Standard,9.3,430,1,0
612379,Biratnagar,Basic,3.52,455,1,1
532807,Kathmandu,Basic,9.53,464,5,0
883151,Pokhara,Standard,8.2,233,4,1
977783,Pokhara,Premium,3.35,277,5,1
173957,Kathmandu,Basic,0.82,386,0,0
350275,Butwal,Standard,2.36,407,1,0
668543,Biratnagar,Standard,4.24,336,5,0
994058,Biratnagar,Basic,4.63,347,5,1
460762,Kathmandu,Basic,0.92,457,4,1
288339,Bhaktapur,Premium,7.13,145,2,0
854129,Bhaktapur,Premium,8.01,11,0,0
933201,Pokhara,Premium,7.64,523,2,0
432433,Butwal,Premium,2.98,594,1,0
209409,Pokhara,Basic,7.42,219,4,0
270846,Dharan,Standard,0.12,569,1,1
457506,Kathmandu,Premium,0.26,238,0,0
999563,Dharan,Basic,8.06,398,4,0
164983,Bhaktapur,Standard,3.98,136,5,0
218506,Bhaktapur,Basic,8.58,77,5,0
447036,Butwal,Premium,3.36,211,3,0
837403,Pokhara,Premium,6.24,379,0,0
537432,Pokhara,Standard,4.42,279,3,0
159167,Biratnagar,Basic,4.24,402,2,0
533190,Dharan,Basic,6.39,35,2,1
681326,Lalitpur,Premium,3.76,536,4,1
515498,Dharan,Basic,0.3,126,5,1
731878,Lalitpur,Premium,5.08,494,5,0
619660,Kathmandu,Premium,7.79,113,1,1
384817,Lalitpur,Standard,9.15,96,1,1
592857,Biratnagar,Premium,0.57,128,0,0
616642,Pokhara,Premium,2.97,92,4,0
179740,Bhaktapur,Basic,8.21,88,2,0
694266,Biratnagar,Basic,2.78,537,3,1
484088,Lalitpur,Standard,9.97,370,1,1
831861,Kathmandu,Premium,0.85,423,4,1
355250,Dharan,Premium,3.47,412,5,0
322454,Pokhara,Basic,7.86,288,2,1
650239,Kathmandu,Premium,6.14,356,3,1
730405,Lalitpur,Basic,3.16,149,1,1
123809,Lalitpur,Premium,2.71,25,3,1
302982,Butwal,Standard,6.66,511,4,0
214528,Biratnagar,Premium,4.17,152,0,0
872568,Pokhara,Standard,4.39,169,2,0
824989,Dharan,Standard,3.82,289,3,1
303445,Lalitpur,Standard,3.01,197,4,0
135876,Lalitpur,Standard,2.96,201,3,0
661143,Kathmandu,Premium,5.33,555,4,1
361017,Biratnagar,Standard,8.15,451,4,0
456528,Butwal,Premium,8.81,481,3,0
790731,Lalitpur,Premium,2.93,513,3,1
709032,Dharan,Basic,5.42,530,1,1
343147,Dharan,Basic,9.85,86,5,0
463626,Bhaktapur,Basic,7.9,274,2,1
985889,Dharan,Basic,7.11,175,0,0
280755,Lalitpur,Basic,5.53,58,1,0
959119,Biratnagar,Premium,2.59,587,3,1
265974,Bhaktapur,Basic,2.02,139,3,1
860807,Pokhara,Basic,5.96,402,5,1
164667,Kathmandu,Basic,7.14,451,0,1
697589,Biratnagar,Premium,5.92,493,5,1
329804,Dharan,Basic,0.68,496,3,1
298267,Dharan,Standard,3.18,148,2,1
346851,Butwal,Basic,8.44,288,1,0
776390,Butwal,Standard,4.15,581,2,1
693535,Biratnagar,Standard,6.23,87,1,1
867291,Biratnagar,Standard,6.38,241,1,0
570049,Bhaktapur,Basic,9.07,199,4,1
617868,Butwal,Basic,4.75,263,3,1
517177,Kathmandu,Standard,8.31,593,0,0
241818,Pokhara,Premium,2.0,350,1,1
848493,Butwal,Standard,8.74,386,3,1
182746,Butwal,Basic,7.47,206,3,1
143596,Lalitpur,Basic,2.37,591,0,1
578426,Kathmandu,Premium,7.02,32,5,1
414523,Butwal,Basic,1.22,221,4,0
271508,Butwal,Standard,4.57,79,4,1
318862,Butwal,Premium,8.7,60,2,1
330166,Pokhara,Premium,8.82,107,3,0
348444,Bhaktapur,Premium,3.44,55,2,0
914834,Dharan,Premium,4.09,448,4,1
450895,Pokhara,Standard,3.89,58,0,0
501267,Butwal,Standard,0.1,372,0,0
836049,Kathmandu,Standard,4.99,10,1,0
816033,Kathmandu,Basic,6.27,237,2,0
865548,Bhaktapur,Basic,5.6,375,3,1
218970,Kathmandu,Premium,3.65,447,4,0
168000,Butwal,Basic,9.07,532,0,0
725608,Lalitpur,Standard,3.82,264,4,1
316843,Pokhara,Basic,4.11,335,3,1
954907,Pokhara,Premium,4.63,562,0,1
860634,Kathmandu,Premium,6.5,513,0,1
790568,Butwal,Basic,1.12,560,3,0
988995,Lalitpur,Basic,9.17,139,3,0
632642,Pokhara,Basic,1.63,570,5,0
196669,Bhaktapur,Premium,9.77,80,0,1
938797,Lalitpur,Premium,8.18,581,3,0
348766,Pokhara,Basic,8.51,446,0,1
145072,Lalitpur,Standard,9.46,231,4,0
958222,Pokhara,Premium,9.55,385,3,0
590047,Pokhara,Premium,7.76,82,1,0
629899,Butwal,Standard,1.24,557,4,0
442408,Pokhara,Standard,3.46,306,1,0
925736,Butwal,Premium,4.77,28,0,1
311888,Kathmandu,Premium,1.28,332,4,1
376008,Bhaktapur,Premium,0.79,20,3,0
694065,Dharan,Standard,1.09,174,1,1
161651,Bhaktapur,Premium,5.14,62,3,1
805321,Kathmandu,Premium,0.54,346,4,0
127351,Biratnagar,Basic,4.82,478,2,1
901609,Pokhara,Basic,0.2,546,1,0
751744,Kathmandu,Standard,8.22,289,5,1
784413,Bhaktapur,Premium,7.51,565,4,1
928321,Dharan,Standard,5.61,557,0,0
382718,Biratnagar,Premium,8.6,276,4,0
619365,Dharan,Standard,8.58,466,0,0
989269,Kathmandu,Standard,4.9,336,5,1
805788,Kathmandu,Basic,5.55,210,3,1
673065,Dharan,Basic,0.83,382,0,1
629802,Bhaktapur,Standard,3.7,58,5,0
482946,Pokhara,Premium,7.72,62,3,1
107277,Lalitpur,Basic,9.56,354,5,0
980802,Pokhara,Standard,4.88,156,4,0
769458,Bhaktapur,Premium,5.49,408,3,0
173577,Butwal,Basic,2.48,338,1,1
849682,Bhaktapur,Standard,3.7,538,3,0
946412,Kathmandu,Basic,6.96,421,2,1
323718,Kathmandu,Standard,9.97,407,2,1
816334,Pokhara,Premium,5.69,324,5,1
623612,Lalitpur,Premium,6.95,440,5,1
350938,Lalitpur,Basic,5.37,336,3,1
464707,Kathmandu,Standard,4.04,369,1,1
849117,Bhaktapur,Premium,8.34,108,1,1
971230,Biratnagar,Standard,7.17,177,5,0
446563,Lalitpur,Standard,3.46,449,5,0
450623,Biratnagar,Premium,1.71,280,0,0
814485,Lalitpur,Basic,4.04,60,0,1
783548,Kathmandu,Premium,2.37,342,3,1
719601,Kathmandu,Standard,4.06,579,5,0
400927,Butwal,Standard,1.22,560,4,1
997077,Lalitpur,Standard,8.12,196,1,1
409845,Bhaktapur,Basic,3.2,454,2,0
394419,Butwal,Premium,3.76,463,1,0
198342,Dharan,Standard,8.34,577,2,1
265663,Lalitpur,Basic,6.74,355,4,0
145789,Dharan,Standard,1.13,399,2,1
672288,Kathmandu,Premium,2.94,432,5,0
962119,Bhaktapur,Premium,8.07,502,5,0
392566,Bhaktapur,Premium,9.33,488,2,1
807337,Butwal,Standard,3.96,228,0,1
547959,Bhaktapur,Premium,9.05,209,2,0
545206,Biratnagar,Basic,9.45,82,4,0
655780,Lalitpur,Basic,6.39,600,2,0
532502,Dharan,Standard,4.53,350,1,0
667078,Bhaktapur,Basic,4.62,128,3,0
304470,Lalitpur,Premium,0.66,125,0,0
762049,Dharan,Premium,8.07,395,1,1
565221,Butwal,Standard,0.31,357,3,1
801247,Dharan,Premium,2.34,205,5,1
470386,Pokhara,Basic,9.82,373,0,1
939265,Pokhara,Premium,3.78,192,4,0
812014,Lalitpur,Premium,6.57,324,5,0
352490,Pokhara,Basic,0.12,94,0,0
703679,Kathmandu,Standard,6.68,377,2,1
609622,Lalitpur,Premium,8.6,483,1,0
504772,Pokhara,Basic,2.98,268,2,1
595932,Pokhara,Premium,3.03,414,2,0
705158,Butwal,Premium,7.38,396,1,0
749309,Pokhara,Basic,9.12,570,0,0
675931,Dharan,Standard,7.82,84,4,0
664293,Pokhara,Standard,9.6,586,5,0
102140,Pokhara,Standard,1.14,356,4,1
540992,Butwal,Premium,4.27,22,4,0
469661,Butwal,Basic,1.81,195,3,0
722362,Bhaktapur,Premium,6.7,314,1,0
869378,Dharan,Basic,1.88,360,3,0
503609,Pokhara,Basic,0.44,308,4,1
755027,Lalitpur,Premium,6.69,368,2,1
181144,Butwal,Standard,4.61,522,2,1
485978,Dharan,Basic,8.58,327,2,0
886231,Pokhara,Basic,8.35,596,0,1
299839,Lalitpur,Premium,2.01,255,2,1
202009,Bhaktapur,Premium,1.48,457,3,1
748043,Butwal,Premium,6.2,528,0,0
608261,Biratnagar,Standard,2.97,489,0,0
275619,Dharan,Premium,1.08,46,3,1
548576,Bhaktapur,Basic,8.65,441,5,1
926587,Kathmandu,Premium,3.91,236,1,0
252025,Lalitpur,Premium,5.43,383,2,0
973250,Pokhara,Premium,7.62,201,2,1
201001,Kathmandu,Standard,7.56,136,3,0
826491,Bhaktapur,Standard,5.93,356,5,0
791944,Lalitpur,Basic,6.27,152,4,1
913809,Kathmandu,Premium,8.46,475,4,0
829951,Lalitpur,Standard,9.9,251,4,1
905344,Dharan,Basic,7.37,537,4,0
984012,Butwal,Standard,8.1,80,2,1
793583,Kathmandu,Standard,3.57,30,4,1
740520,Dharan,Standard,1.18,230,1,0
915298,Pokhara,Standard,0.37,231,0,0
133523,Biratnagar,Standard,8.5,233,4,1
273486,Biratnagar,Premium,0.75,360,5,1
891527,Kathmandu,Standard,8.98,434,1,1
838816,Pokhara,Premium,4.98,436,5,1
867415,Pokhara,Basic,2.49,124,5,0
581189,Biratnagar,Standard,9.63,332,3,0
439745,Butwal,Standard,3.44,100,1,1
703375,Pokhara,Basic,8.34,34,5,1
114356,Dharan,Premium,7.74,40,2,0
234939,Butwal,Standard,4.45,269,3,0
150399,Dharan,Standard,7.73,24,1,0
551105,Lalitpur,Standard,6.69,332,5,1
644351,Butwal,Standard,6.14,97,4,1
174360,Kathmandu,Premium,1.84,240,3,0
214432,Lalitpur,Standard,0.94,422,1,1
714742,Lalitpur,Standard,2.59,399,3,0
743762,Butwal,Standard,0.55,223,3,1
668490,Dharan,Premium,5.09,143,3,1
154268,Biratnagar,Standard,2.83,194,3,0
924297,Dharan,Basic,6.29,508,5,0
175118,Kathmandu,Basic,6.22,592,0,1
218247,Butwal,Premium,7.73,382,5,0
119133,Lalitpur,Basic,2.01,351,3,0
432709,Biratnagar,Standard,6.38,236,5,1
716697,Butwal,Premium,7.53,380,1,1
438531,Kathmandu,Basic,8.9,377,0,0
505212,Biratnagar,Premium,6.29,286,3,1
850617,Lalitpur,Standard,5.86,477,5,0
409906,Dharan,Standard,8.11,110,2,0
567914,Biratnagar,Basic,4.38,294,4,1
417870,Butwal,Premium,2.73,30,3,0
539455,Lalitpur,Premium,1.11,454,2,0
288683,Kathmandu,Basic,6.77,371,0,0
540903,Kathmandu,Standard,1.54,249,3,0
152877,Biratnagar,Standard,5.86,11,0,0
972871,Kathmandu,Basic,1.89,524,1,1
155335,Lalitpur,Premium,2.89,165,3,0
929982,Kathmandu,Premium,2.36,491,4,0
244559,Kathmandu,Standard,3.65,119,4,1
422484,Dharan,Premium,1.17,190,3,1
658324,Butwal,Standard,5.75,298,0,1
941471,Kathmandu,Basic,4.98,152,0,1
567292,Bhaktapur,Premium,9.93,573,0,0
633652,Kathmandu,Basic,9.3,406,3,1
156916,Biratnagar,Basic,3.05,520,2,0
326096,Dharan,Premium,6.3,552,3,1
142899,Pokhara,Basic,4.71,63,1,0
470428,Bhaktapur,Premium,1.01,49,5,1
937773,Pokhara,Premium,6.98,585,0,0
192494,Kathmandu,Standard,2.17,525,3,0
319903,Kathmandu,Premium,4.25,117,0,1
224985,Pokhara,Standard,7.23,456,4,1
256205,Lalitpur,Standard,4.96,113,3,1
379221,Kathmandu,Standard,3.13,309,2,1
948698,Dharan,Premium,8.81,591,4,1
920970,Dharan,Basic,4.11,87,1,0
376373,Bhaktapur,Premium,1.78,179,2,0
914534,Butwal,Standard,0.39,158,0,0
833577,Butwal,Standard,6.17,345,4,1
915976,Pokhara,Basic,1.09,54,0,1
497954,Biratnagar,Standard,9.12,420,1,1
773294,Bhaktapur,Premium,8.53,528,2,0
486217,Biratnagar,Standard,1.13,216,0,1
223031,Pokhara,Standard,1.12,164,0,0
898099,Kathmandu,Basic,9.07,515,5,1
753183,Kathmandu,Basic,4.23,476,3,1
489759,Lalitpur,Standard,2.36,138,0,0
133647,Butwal,Premium,8.44,426,5,1
287455,Butwal,Standard,2.55,25,2,0
958666,Lalitpur,Premium,1.01,345,1,0
963376,Butwal,Premium,2.29,453,0,1
181930,Dharan,Premium,0.56,190,4,0
878386,Kathmandu,Premium,4.73,157,2,1
773787,Pokhara,Premium,0.52,128,2,1
936347,Butwal,Premium,0.83,529,1,0
802052,Butwal,Premium,3.16,327,3,0
646931,Kathmandu,Standard,4.66,232,0,0
491857,Pokhara,Standard,3.89,181,0,0
725479,Dharan,Premium,4.55,191,0,0
342042,Bhaktapur,Standard,3.57,488,2,0
131274,Biratnagar,Premium,6.4,62,0,0
128804,Kathmandu,Standard,7.75,41,2,1
213897,Biratnagar,Basic,8.57,229,4,0
740847,Biratnagar,Premium,1.39,572,1,1
285720,Biratnagar,Basic,3.26,261,1,0
343039,Pokhara,Basic,4.2,316,1,0
427618,Butwal,Premium,7.6,36,1,0
474233,Kathmandu,Standard,4.71,139,1,0
788297,Kathmandu,Basic,3.87,34,5,1
695290,Bhaktapur,Standard,3.82,165,0,1
960868,Dharan,Premium,2.55,200,2,0
296632,Lalitpur,Standard,8.03,395,5,0
789011,Lalitpur,Basic,9.0,275,1,1
114700,Bhaktapur,Premium,2.85,294,3,0
711810,Bhaktapur,Basic,7.77,403,4,1
650959,Biratnagar,Basic,6.89,470,3,0
448488,Biratnagar,Basic,3.36,406,0,0
807954,Lalitpur,Basic,2.21,384,1,1
371897,Dharan,Premium,4.44,402,4,0
440268,Dharan,Basic,1.39,227,4,0
663873,Pokhara,Basic,4.57,354,0,1
467778,Bhaktapur,Standard,4.35,489,1,0
514635,Lalitpur,Basic,7.3,177,0,0
336249,Pokhara,Basic,8.59,137,3,0
947610,Kathmandu,Premium,6.75,271,5,0
803731,Kathmandu,Premium,8.03,27,4,1
536194,Dharan,Basic,9.86,266,4,1
560999,Butwal,Standard,3.09,544,1,1
152146,Dharan,Basic,7.49,77,4,0
531811,Bhaktapur,Basic,7.99,446,3,1
676111,Bhaktapur,Basic,5.42,32,1,1
973952,Dharan,Basic,5.48,182,4,0
673231,Bhaktapur,Basic,0.72,527,5,1
705251,Pokhara,Standard,3.46,44,3,1
498491,Kathmandu,Basic,9.82,86,4,1
298607,Bhaktapur,Premium,9.21,531,5,1
207606,Bhaktapur,Standard,5.7,123,4,0
523829,Bhaktapur,Basic,7.47,454,5,0
543256,Dharan,Basic,1.79,299,4,1
417044,Bhaktapur,Basic,7.35,586,3,0
890700,Dharan,Premium,1.03,497,4,1
298878,Bhaktapur,Standard,4.68,474,5,0
775117,Kathmandu,Basic,7.38,503,1,0
547977,Pokhara,Standard,9.75,559,5,0
978350,Pokhara,Standard,1.05,195,2,1
465907,Dharan,Standard,5.99,11,3,1
954666,Biratnagar,Basic,7.98,188,4,1
425928,Butwal,Standard,9.69,86,0,0
849654,Pokhara,Premium,9.54,74,2,0
177203,Bhaktapur,Basic,4.02,154,4,1
544765,Lalitpur,Premium,0.91,124,3,1
777645,Dharan,Standard,3.91,475,3,1
987108,Bhaktapur,Premium,4.37,535,2,0
512855,Bhaktapur,Premium,3.96,184,0,1
500099,Butwal,Premium,3.6,296,5,1
173028,Bhaktapur,Standard,3.96,217,5,0
219270,Lalitpur,Basic,6.85,479,0,0
935586,Biratnagar,Standard,7.25,193,5,0
730965,Dharan,Premium,4.61,360,0,1
202486,Biratnagar,Premium,2.42,529,2,1
878439,Pokhara,Standard,5.73,169,2,0
996417,Bhaktapur,Premium,1.63,156,1,0
351995,Dharan,Premium,6.28,458,3,0
311308,Dharan,Basic,8.89,226,2,0
364145,Butwal,Basic,5.18,310,0,1
476672,Lalitpur,Standard,0.15,91,2,0
746562,Dharan,Basic,3.53,460,4,1
934471,Kathmandu,Basic,5.2,365,0,0
532904,Dharan,Standard,7.72,307,3,0
351350,Kathmandu,Basic,8.28,223,4,1
187583,Lalitpur,Standard,6.57,24,5,0
291152,Lalitpur,Standard,2.33,112,0,0
875532,Dharan,Standard,8.47,497,0,1
661908,Biratnagar,Basic,2.88,255,4,1
534526,Pokhara,Standard,3.43,256,0,1
381863,Biratnagar,Basic,4.0,79,0,0
627625,Lalitpur,Standard,6.67,192,0,0
251227,Biratnagar,Standard,6.97,599,5,0
431834,Bhaktapur,Basic,5.87,57,2,1
238720,Bhaktapur,Basic,1.11,121,1,0
882547,Biratnagar,Premium,9.19,255,1,0
577129,Dharan,Basic,9.5,317,5,0
543105,Pokhara,Standard,1.16,331,4,0
660614,Butwal,Standard,0.91,49,4,0
555734,Biratnagar,Premium,3.47,247,3,0
629656,Pokhara,Standard,9.36,547,2,0
513786,Pokhara,Standard,2.94,168,0,1
122891,Biratnagar,Basic,9.67,84,2,1
324772,Biratnagar,Premium,5.93,247,1,1
786542,Butwal,Standard,0.86,316,0,1
875174,Butwal,Basic,0.4,488,5,0
123955,Pokhara,Standard,6.51,465,5,0
911305,Dharan,Basic,8.36,109,5,1
664191,Lalitpur,Basic,5.28,194,2,0
665517,Biratnagar,Basic,4.22,337,2,1
501609,Bhaktapur,Premium,0.23,138,4,0
945907,Biratnagar,Standard,8.62,137,3,1
313052,Bhaktapur,Premium,4.64,101,5,1
340224,Bhaktapur,Premium,8.56,80,5,1
467274,Biratnagar,Standard,4.72,393,4,1
275235,Biratnagar,Basic,2.17,440,4,0
692200,Bhaktapur,Basic,6.35,299,5,1
