tower_id,timestamp,data_load_MB,active_users,network_type
TWR6725,2025-10-30 14:11:51.878879,1212.0,94,VoLTE
TWR8591,2025-11-20 05:40:39.224412,2258.08,10,VoLTE
TWR9052,2025-10-30 03:28:28.243953,1426.52,152,4G
TWR8774,2025-11-08 19:51:07.052428,257.01,115,5G
TWR1272,2025-11-17 18:05:06.051741,4029.14,60,VoLTE
TWR3967,2025-10-31 06:40:14.957391,213.56,367,5G
TWR4526,2025-11-13 03:01:50.516416,2147.74,192,4G
TWR1702,2025-11-13 09:37:09.926899,154.78,225,4G
TWR1410,2025-11-08 18:06:54.640384,1309.0,481,5G
TWR6147,2025-11-19 09:00:13.960183,3514.41,411,VoLTE
TWR1658,2025-11-05 02:43:59.350852,1739.38,392,5G
TWR4573,2025-11-12 11:40:14.927145,4727.89,168,5G
TWR3034,2025-10-28 15:18:25.162649,1423.16,500,VoLTE
TWR5709,2025-11-12 16:37:46.141288,2986.95,10,VoLTE
TWR2203,2025-11-24 03:25:55.193297,1357.06,186,4G
TWR8821,2025-11-17 02:16:59.164633,2001.25,87,5G
TWR3626,2025-11-05 11:21:44.200256,2567.33,272,5G
TWR5609,2025-11-12 20:47:54.074420,1953.09,13,4G
TWR1350,2025-11-22 02:48:36.068059,1312.55,409,5G
TWR3157,2025-11-17 01:05:59.753687,4279.31,222,VoLTE
TWR3358,2025-11-24 03:54:43.270833,4300.16,381,5G
TWR2835,2025-11-09 02:33:14.267383,2628.91,42,5G
TWR5750,2025-10-28 23:21:51.445883,115.97,24,4G
TWR1371,2025-11-17 14:40:26.142146,243.58,81,5G
TWR2983,2025-11-13 02:11:28.716713,912.68,446,5G
TWR2704,2025-11-05 19:39:36.138613,1858.68,441,4G
TWR5410,2025-11-24 01:42:01.844758,2020.2,150,5G
TWR5436,2025-11-24 08:14:00.838495,573.89,391,4G
TWR8323,2025-11-14 12:04:21.151794,4311.55,180,5G
TWR6875,2025-11-07 01:09:28.939882,2166.65,348,5G
TWR8359,2025-11-18 16:25:34.718628,3662.42,12,4G
TWR2284,2025-11-01 08:47:38.285064,3438.74,30,4G
TWR5337,2025-11-10 01:25:30.707940,4467.77,189,VoLTE
TWR8165,2025-11-09 16:19:18.123297,4094.23,340,5G
TWR7808,2025-11-19 12:39:02.781538,859.84,94,5G
TWR1347,2025-11-14 19:04:11.035565,182.6,320,VoLTE
TWR3215,2025-10-29 03:07:51.688687,3830.33,199,VoLTE
TWR2263,2025-10-27 21:04:04.576333,2594.85,465,VoLTE
TWR6957,2025-10-31 02:20:57.622980,999.77,483,4G
TWR7391,2025-11-04 13:18:38.281751,3646.68,85,VoLTE
TWR4058,2025-11-04 16:59:16.671893,4786.37,261,4G
TWR1644,2025-11-25 05:39:09.839911,2153.32,292,VoLTE
TWR2044,2025-10-26 19:45:31.882418,1178.06,334,4G
TWR2807,2025-10-30 01:22:52.771368,3827.52,220,5G
TWR6819,2025-11-09 13:25:29.579117,2958.12,374,4G
TWR3589,2025-11-01 18:29:06.035897,3416.87,127,4G
TWR1328,2025-11-07 14:34:54.110707,2234.55,34,5G
TWR5461,2025-11-06 16:50:36.146149,4505.61,249,5G
TWR1955,2025-11-15 07:52:46.756619,2253.94,279,4G
TWR8413,2025-10-26 09:34:35.306701,435.42,359,4G
TWR4536,2025-11-05 14:28:30.429519,4422.92,182,VoLTE
TWR2993,2025-11-12 20:30:21.083785,3994.92,281,4G
TWR9012,2025-11-20 10:06:59.053733,3783.04,80,5G
TWR9606,2025-11-22 16:48:39.458989,2453.58,174,4G
TWR4916,2025-11-10 17:58:17.069876,2191.16,444,5G
TWR4620,2025-11-19 22:02:57.418284,1601.5,48,VoLTE
TWR1486,2025-10-29 22:24:19.452222,790.16,112,VoLTE
TWR8011,2025-11-21 12:22:32.648541,4372.72,462,5G
TWR1625,2025-11-05 19:00:55.692739,1877.69,472,VoLTE
TWR7569,2025-11-10 18:56:20.097594,271.42,162,4G
TWR3471,2025-11-18 20:43:09.618734,2394.23,262,5G
TWR5778,2025-11-04 12:25:16.796165,2892.6,217,5G
TWR6480,2025-11-14 08:29:03.636197,3261.69,226,VoLTE
TWR4249,2025-11-08 20:44:59.884776,1485.28,271,VoLTE
TWR7147,2025-11-17 16:57:14.427316,4061.52,94,5G
TWR2641,2025-11-01 12:23:27.785742,326.0,134,VoLTE
TWR8833,2025-11-25 00:37:39.184451,4995.89,45,4G
TWR7714,2025-11-07 11:26:37.229615,3391.0,149,4G
TWR2632,2025-11-24 00:26:01.535964,3020.37,314,5G
TWR8659,2025-11-02 15:13:23.004300,2174.78,198,4G
TWR1456,2025-11-12 04:26:46.801116,4052.09,98,VoLTE
TWR6927,2025-11-12 11:04:55.515850,1609.49,23,4G
TWR7131,2025-11-07 07:49:39.376444,2944.93,271,5G
TWR1569,2025-11-06 04:42:09.138969,2084.56,500,5G
TWR7123,2025-10-31 09:00:27.257184,3881.81,201,5G
TWR2380,2025-11-16 08:31:00.774629,2006.53,462,4G
TWR5548,2025-11-16 04:45:27.776977,1067.51,244,5G
TWR8539,2025-11-18 18:26:41.735932,462.9,342,VoLTE
TWR9327,2025-11-06 09:00:29.993568,1178.16,136,5G
TWR9471,2025-11-16 00:30:07.180226,4951.63,438,5G
TWR7986,2025-10-28 23:31:41.060023,2410.69,475,4G
TWR3720,2025-11-01 02:26:52.809189,1660.65,479,4G
TWR3286,2025-11-11 01:28:14.591457,1043.41,494,5G
TWR9412,2025-11-19 01:55:02.755820,1841.72,164,VoLTE
TWR1797,2025-10-28 08:27:10.924783,2317.07,338,5G
TWR9316,2025-11-21 13:07:14.896605,2902.63,398,VoLTE
TWR5952,2025-11-20 11:59:08.396742,3410.58,344,4G
TWR2184,2025-10-31 10:32:17.375406,4227.47,225,4G
TWR2294,2025-11-23 01:43:56.224736,3198.36,463,VoLTE
TWR6966,2025-11-23 07:36:30.873389,1752.64,20,4G
TWR3520,2025-11-07 23:35:19.433508,1585.36,57,4G
TWR9415,2025-10-28 14:49:56.656405,239.14,60,5G
TWR1845,2025-11-01 09:32:45.487400,3668.61,131,VoLTE
TWR2955,2025-11-19 07:58:28.592686,4900.92,449,5G
TWR6595,2025-11-13 13:29:25.653766,1604.35,175,4G
TWR6851,2025-11-14 15:34:41.403759,1557.7,72,VoLTE
TWR1838,2025-10-30 00:57:54.911946,1434.1,423,VoLTE
TWR5667,2025-11-08 07:44:08.155696,2351.14,92,5G
TWR5187,2025-11-22 09:59:04.967159,1237.88,393,4G
TWR9460,2025-10-27 09:29:48.063213,3807.18,343,4G
TWR3591,2025-11-19 22:31:53.485427,4686.07,452,VoLTE
TWR6747,2025-11-22 18:17:09.356983,1792.86,449,VoLTE
TWR6352,2025-11-03 17:08:46.555591,3855.43,295,4G
TWR9051,2025-11-22 14:41:31.558406,2557.01,153,VoLTE
TWR2014,2025-10-26 14:22:13.053639,193.34,314,4G
TWR2015,2025-11-07 05:03:14.626858,2440.89,193,VoLTE
TWR8699,2025-10-26 15:17:50.340721,1894.0,158,4G
TWR7296,2025-10-30 19:04:18.606297,1115.07,53,4G
TWR4047,2025-10-31 11:31:49.449755,4856.89,488,4G
TWR6258,2025-10-29 17:29:09.517434,2570.53,103,5G
TWR8899,2025-11-14 04:02:40.069807,3854.98,138,5G
TWR4402,2025-10-28 21:23:14.618499,232.7,243,4G
TWR5024,2025-11-21 12:13:02.223321,1724.87,343,VoLTE
TWR2955,2025-11-16 21:11:13.579272,4658.52,373,VoLTE
TWR4325,2025-11-22 00:46:41.682721,1991.01,450,5G
TWR5674,2025-10-26 16:36:48.661697,3403.76,175,4G
TWR8925,2025-11-13 02:39:24.905425,569.85,432,5G
TWR7629,2025-11-02 13:33:38.768337,1834.62,67,5G
TWR6459,2025-10-27 13:54:20.069039,2881.28,129,4G
TWR9976,2025-10-30 22:02:55.735558,4896.53,205,4G
TWR2890,2025-11-03 00:03:51.657815,1800.83,253,4G
TWR8262,2025-11-17 02:39:04.421382,4843.31,11,5G
TWR5044,2025-11-20 06:31:36.138080,1300.16,277,VoLTE
TWR1677,2025-11-08 15:38:59.054173,4733.93,148,5G
TWR5119,2025-11-18 00:37:21.098752,3098.04,145,VoLTE
TWR8620,2025-11-15 03:58:36.857679,2748.83,207,5G
TWR1920,2025-11-16 18:38:37.304960,4086.49,186,5G
TWR2826,2025-11-13 11:24:36.396755,1653.75,63,VoLTE
TWR5910,2025-11-20 12:56:20.800183,2604.19,487,VoLTE
TWR1224,2025-11-23 13:26:06.614686,4086.29,139,5G
TWR1490,2025-11-03 06:15:53.998262,1675.83,276,4G
TWR7918,2025-11-12 14:07:32.672345,3398.92,229,5G
TWR8518,2025-10-31 13:02:41.176692,1489.82,349,5G
TWR2242,2025-11-08 06:16:48.383322,1226.04,85,5G
TWR4250,2025-11-24 00:11:54.931521,1373.17,361,5G
TWR5191,2025-10-27 03:50:12.856075,4390.9,46,4G
TWR2134,2025-10-30 08:43:13.495542,2060.16,296,VoLTE
TWR4654,2025-11-11 09:51:33.306373,991.03,41,5G
TWR2129,2025-10-27 22:17:00.015771,1382.52,300,VoLTE
TWR3251,2025-11-03 22:08:11.623311,2201.84,438,4G
TWR1128,2025-11-23 13:27:42.986382,1763.07,429,VoLTE
TWR8373,2025-11-24 08:09:29.506411,2005.03,251,5G
TWR8084,2025-11-16 00:13:36.808078,3839.67,270,4G
TWR9135,2025-11-13 18:12:12.194653,2761.77,296,5G
TWR6739,2025-11-13 03:12:48.149472,1291.01,268,5G
TWR4699,2025-11-21 09:34:43.886596,2104.6,144,VoLTE
TWR8554,2025-11-10 02:09:18.436881,1396.14,233,5G
TWR4758,2025-11-23 10:58:00.165727,1798.64,434,VoLTE
TWR8406,2025-10-31 15:16:38.094028,2055.28,96,VoLTE
TWR5047,2025-11-18 00:00:22.671479,3865.38,374,VoLTE
TWR3830,2025-11-18 16:35:30.470691,255.16,108,VoLTE
TWR7871,2025-11-14 21:19:45.228853,2972.71,195,4G
TWR8938,2025-11-09 23:09:26.815873,4030.51,240,VoLTE
TWR2004,2025-10-30 22:37:25.590116,4732.13,251,4G
TWR5663,2025-11-05 19:56:56.314413,1392.86,277,4G
TWR2327,2025-11-11 08:07:36.776490,1816.7,110,VoLTE
TWR6100,2025-11-09 12:33:11.883003,1316.59,459,5G
TWR4633,2025-11-12 21:29:27.830556,3832.56,405,5G
TWR6894,2025-11-10 19:36:22.314866,672.31,197,4G
TWR8080,2025-11-14 07:41:15.343100,3671.94,120,VoLTE
TWR4824,2025-11-06 00:03:50.120132,808.53,187,5G
TWR1515,2025-11-21 16:10:35.312868,4236.3,259,5G
TWR6981,2025-11-16 07:20:21.744107,3021.62,322,VoLTE
TWR7419,2025-11-24 04:47:32.052547,3149.55,393,VoLTE
TWR3680,2025-11-12 01:15:30.637087,1116.74,402,4G
TWR1091,2025-11-06 02:30:07.852830,4503.88,427,5G
TWR3933,2025-11-04 15:22:25.709445,4886.58,373,4G
TWR5761,2025-11-18 15:47:35.338201,1724.04,398,4G
TWR6886,2025-10-28 18:42:45.885243,4631.67,465,VoLTE
TWR6508,2025-11-11 03:01:15.570038,3657.61,149,5G
TWR3345,2025-11-19 05:12:42.427710,2212.97,462,4G
TWR4449,2025-11-02 23:41:15.814904,3113.62,63,VoLTE
TWR7637,2025-10-27 20:38:14.756395,4591.32,300,VoLTE
TWR6764,2025-11-10 19:05:38.229970,3403.62,100,VoLTE
TWR7580,2025-11-20 22:17:45.255954,2626.23,34,5G
TWR6174,2025-11-18 16:35:26.361640,1880.29,496,5G
TWR1675,2025-11-15 23:14:14.396544,1485.48,244,5G
TWR6496,2025-11-24 16:28:34.617834,144.33,291,5G
TWR9095,2025-11-10 09:14:37.599139,439.04,115,4G
TWR2079,2025-11-09 20:59:08.812230,961.65,346,VoLTE
TWR4144,2025-11-04 10:20:08.927065,2082.16,118,4G
TWR4653,2025-11-06 05:43:21.353077,4878.5,428,5G
TWR9124,2025-11-19 11:32:12.038204,4365.91,412,VoLTE
TWR9108,2025-10-27 15:10:06.375808,1534.08,199,4G
TWR7330,2025-11-18 00:01:53.972994,226.99,258,VoLTE
TWR1471,2025-11-03 17:08:20.805479,1809.05,30,5G
TWR1154,2025-11-18 18:51:50.899600,1209.37,395,VoLTE
TWR6677,2025-11-10 07:04:13.258798,3879.91,272,5G
TWR1941,2025-10-26 23:26:44.546987,4882.68,133,VoLTE
TWR4639,2025-10-27 04:13:13.761315,1143.67,456,4G
TWR8489,2025-11-01 22:09:20.219226,3756.68,60,5G
TWR2790,2025-11-13 13:09:12.295315,676.24,269,4G
TWR2653,2025-11-02 07:05:25.574075,2322.65,164,VoLTE
TWR9362,2025-11-14 00:12:09.121211,1546.55,33,4G
TWR1526,2025-11-14 20:30:59.487188,4770.34,278,VoLTE
TWR5346,2025-11-12 10:10:21.974568,580.7,306,VoLTE
TWR1205,2025-11-22 03:48:07.132707,4406.61,46,4G
TWR3689,2025-11-13 23:05:38.955683,897.19,482,4G
TWR6248,2025-11-22 22:58:34.412433,4204.69,212,4G
TWR5572,2025-11-08 00:12:11.696533,2629.5,11,5G
TWR6932,2025-11-01 10:32:15.528937,4418.25,94,4G
TWR6048,2025-11-14 06:44:17.937214,4627.85,280,5G
TWR7907,2025-11-05 05:50:06.014095,637.85,57,5G
TWR5820,2025-11-23 03:01:56.656523,2184.62,366,4G
TWR6780,2025-11-14 00:33:59.825698,1133.16,181,5G
TWR1358,2025-11-09 05:13:24.110091,3411.29,47,5G
TWR4385,2025-11-07 19:41:57.297526,947.54,20,VoLTE
TWR1211,2025-11-21 22:00:40.429509,2405.73,220,4G
TWR2805,2025-10-29 02:49:21.553009,3304.49,226,4G
TWR6926,2025-10-31 16:48:13.052938,514.7,434,4G
TWR4421,2025-11-16 18:58:55.711815,2465.24,188,4G
TWR1247,2025-11-02 14:06:48.380754,2655.11,111,4G
TWR6652,2025-11-06 15:12:08.115752,4949.15,147,5G
TWR8954,2025-11-03 00:28:02.084549,3104.65,367,5G
TWR9845,2025-11-15 10:52:54.562663,2584.46,33,5G
TWR3867,2025-11-07 16:38:54.457669,1218.27,484,4G
TWR9474,2025-11-15 04:36:51.628724,3451.71,316,5G
TWR4178,2025-11-04 18:16:53.051898,3931.9,373,VoLTE
TWR3153,2025-11-10 10:17:24.020798,1024.5,429,4G
TWR8053,2025-11-02 13:37:52.505596,1755.78,152,5G
TWR5898,2025-11-09 06:59:56.119440,3887.73,190,5G
TWR1817,2025-11-12 16:16:09.377460,2029.25,354,5G
TWR3698,2025-11-22 11:23:46.758103,2110.31,65,VoLTE
TWR8680,2025-11-25 00:24:15.629811,3335.95,229,5G
TWR8499,2025-11-01 03:41:25.198977,1820.03,266,VoLTE
TWR1870,2025-11-13 18:50:13.307748,2428.14,410,5G
TWR8476,2025-11-14 01:30:25.948372,3592.74,431,VoLTE
TWR2638,2025-11-09 13:59:16.129312,1789.21,397,5G
TWR5541,2025-11-11 19:26:23.174613,1711.93,229,5G
TWR6044,2025-11-12 21:18:05.925857,4807.02,468,4G
TWR9330,2025-11-17 17:29:30.935040,1442.55,62,4G
TWR6863,2025-10-27 03:24:17.429391,3614.62,87,5G
TWR6702,2025-11-04 01:14:24.259447,1302.71,471,VoLTE
TWR7690,2025-11-24 23:43:04.638416,892.5,162,4G
TWR8900,2025-11-17 10:37:36.428710,571.78,148,4G
TWR7048,2025-11-04 01:35:04.672869,4170.4,494,5G
TWR1417,2025-11-22 14:44:52.514898,1279.12,136,5G
TWR4475,2025-10-28 19:46:43.821942,4994.95,119,4G
TWR5812,2025-11-13 03:32:09.898043,759.54,394,5G
TWR5071,2025-11-23 20:52:22.300925,2705.75,47,5G
TWR6431,2025-11-04 18:23:05.534335,181.62,373,VoLTE
TWR1295,2025-11-12 12:44:50.085276,3429.66,186,4G
TWR2088,2025-11-15 21:58:22.248044,1835.22,95,4G
TWR3015,2025-11-16 22:52:31.407202,295.56,356,VoLTE
TWR3435,2025-11-03 04:12:39.094204,221.79,61,4G
TWR1749,2025-10-29 07:31:22.448421,4955.43,473,5G
TWR4739,2025-11-09 00:32:15.993779,3118.17,65,4G
TWR2457,2025-11-03 20:28:30.046973,638.16,31,VoLTE
TWR7854,2025-11-09 03:04:22.906818,4990.98,349,VoLTE
TWR4822,2025-10-31 04:11:46.419411,3848.08,430,4G
TWR6581,2025-11-01 19:49:02.489550,2060.46,73,4G
TWR2380,2025-11-21 09:42:30.554943,3076.03,323,4G
TWR2284,2025-11-18 01:17:05.122503,2804.84,313,4G
TWR5963,2025-11-04 11:15:25.846058,2286.45,16,5G
TWR9256,2025-11-16 22:54:48.517646,3714.11,384,5G
TWR5584,2025-11-15 13:23:27.859317,673.96,336,VoLTE
TWR6690,2025-11-14 05:38:54.605738,4317.95,449,VoLTE
TWR2595,2025-10-30 10:59:46.406514,2276.62,482,5G
TWR5905,2025-10-26 22:15:19.247408,1048.21,163,VoLTE
TWR9291,2025-10-31 13:20:46.332325,3586.0,310,5G
TWR6021,2025-11-24 17:08:29.931957,4359.04,358,VoLTE
TWR1298,2025-11-14 01:55:02.990973,3647.81,384,4G
TWR1530,2025-11-19 08:08:45.382828,4480.38,116,4G
TWR2248,2025-11-25 04:21:44.051170,1416.69,227,5G
TWR7112,2025-10-28 17:39:26.149077,185.5,432,4G
TWR1087,2025-11-21 08:25:47.242615,266.02,486,4G
TWR1313,2025-11-17 02:25:58.270231,3359.44,346,5G
TWR5636,2025-10-30 13:28:37.565080,1317.93,423,VoLTE
TWR8237,2025-11-14 15:32:30.949295,300.64,93,4G
TWR8625,2025-11-08 17:33:18.917583,4327.6,185,5G
TWR6999,2025-11-02 19:36:26.690917,1413.69,180,VoLTE
TWR4560,2025-10-29 18:19:37.879842,3797.22,68,4G
TWR9558,2025-11-14 19:10:42.988844,4714.6,353,4G
TWR7172,2025-11-15 12:16:15.676442,2333.17,112,5G
TWR7929,2025-10-28 07:11:18.059217,2176.76,130,4G
TWR1909,2025-11-15 08:34:21.776612,3636.15,204,5G
TWR6856,2025-11-15 06:20:12.678854,552.55,149,5G
TWR4724,2025-11-03 16:48:01.259626,3861.78,171,4G
TWR5668,2025-11-13 03:00:51.409099,2854.21,143,5G
TWR3666,2025-11-13 20:46:26.475960,1927.85,215,4G
TWR2742,2025-11-06 09:57:48.240886,4347.55,295,5G
TWR9501,2025-11-20 03:55:50.776942,3183.54,25,VoLTE
TWR5202,2025-11-04 06:10:42.163757,1286.46,78,4G
TWR8954,2025-11-15 05:19:00.594836,1882.78,232,5G
TWR7311,2025-11-11 13:04:04.899769,4539.06,33,5G
TWR8847,2025-11-07 11:23:02.378925,393.2,460,5G
TWR2602,2025-11-13 02:49:56.675348,3808.95,103,4G
TWR7449,2025-11-19 13:26:17.612750,510.7,101,VoLTE
TWR9279,2025-10-28 03:14:53.561333,1320.48,403,4G
TWR2349,2025-11-18 20:20:24.899346,3863.86,409,5G
TWR7162,2025-11-04 12:29:42.211327,1026.29,180,4G
TWR7678,2025-11-07 22:20:14.619127,645.89,436,VoLTE
TWR3032,2025-10-27 17:34:22.331842,2182.1,297,4G
TWR7028,2025-11-18 07:44:03.417031,248.12,452,5G
TWR6552,2025-11-23 23:34:25.530925,3834.81,305,VoLTE
TWR5199,2025-11-06 03:55:04.882619,511.9,60,VoLTE
TWR1881,2025-10-30 17:55:50.415618,1751.81,58,5G
TWR8905,2025-11-10 13:16:58.673056,148.78,249,4G
TWR8116,2025-11-20 10:26:23.712621,1901.47,361,4G
TWR3627,2025-11-09 11:48:35.109858,2653.8,209,5G
TWR4229,2025-11-05 10:08:37.542292,2292.83,144,VoLTE
TWR1116,2025-11-10 07:35:32.691688,4543.6,349,5G
TWR1452,2025-11-25 01:16:52.666903,1561.35,170,VoLTE
TWR8919,2025-11-04 16:07:52.375065,1366.77,481,4G
TWR3687,2025-11-05 20:09:32.410184,1319.92,131,VoLTE
TWR9695,2025-11-13 22:25:36.609624,2345.06,217,VoLTE
TWR2295,2025-11-04 17:38:51.727349,4145.65,375,5G
TWR8271,2025-11-24 07:22:15.891079,4124.21,88,4G
TWR6943,2025-11-10 07:47:01.989470,1715.89,154,VoLTE
TWR1212,2025-11-08 01:22:38.346635,956.16,467,5G
TWR5415,2025-11-12 02:33:00.627117,2494.81,277,5G
TWR8789,2025-11-05 13:49:37.650413,1233.16,416,VoLTE
TWR7133,2025-10-31 12:50:20.604261,3768.98,421,VoLTE
TWR4363,2025-11-04 06:41:33.647344,2318.35,299,5G
TWR8451,2025-10-29 02:31:34.790153,1525.14,270,VoLTE
TWR2963,2025-11-11 20:01:12.608855,1063.17,245,5G
TWR6294,2025-11-24 13:38:39.113388,3499.74,296,4G
TWR3745,2025-11-16 06:04:19.544619,1937.05,215,4G
TWR6542,2025-10-30 16:07:59.479335,3781.99,42,5G
TWR2872,2025-11-03 15:20:52.428695,3200.9,280,VoLTE
TWR1955,2025-11-09 13:55:09.109447,3283.89,101,VoLTE
TWR9972,2025-11-20 09:22:45.348124,1268.99,249,VoLTE
TWR8221,2025-11-10 22:20:55.432828,3801.03,141,5G
TWR5507,2025-11-22 23:28:58.352825,4248.04,54,4G
TWR3767,2025-10-27 15:59:16.667794,1875.05,488,VoLTE
TWR2391,2025-11-23 00:10:22.426733,1484.24,238,5G
TWR8072,2025-11-03 12:35:08.024425,3027.02,115,5G
TWR4231,2025-11-21 04:10:06.970008,4374.42,21,VoLTE
TWR3285,2025-11-21 06:59:41.884655,4785.35,279,4G
TWR2757,2025-11-14 14:17:20.500043,4556.37,391,5G
TWR2795,2025-11-05 16:10:11.157280,3245.62,82,5G
TWR6915,2025-11-20 01:51:07.350711,414.94,346,VoLTE
TWR6168,2025-11-16 11:05:51.854590,3643.52,384,VoLTE
TWR7711,2025-10-28 14:08:13.199400,2631.47,287,4G
TWR4889,2025-11-24 06:02:45.540025,4995.14,213,VoLTE
TWR2324,2025-11-17 15:36:45.459796,4263.44,471,5G
TWR1280,2025-11-15 06:52:39.963838,4149.39,340,VoLTE
TWR4293,2025-11-17 16:12:20.211360,4673.91,366,VoLTE
TWR7073,2025-11-20 21:58:20.091182,1172.11,42,VoLTE
TWR3252,2025-10-30 05:08:40.649883,475.47,433,5G
TWR6127,2025-11-06 01:48:16.907341,107.82,158,VoLTE
TWR6737,2025-11-09 19:17:24.086049,3910.56,303,5G
TWR5485,2025-11-03 19:26:46.109856,1855.79,240,5G
TWR9606,2025-11-16 21:34:12.291214,771.38,216,4G
TWR4176,2025-10-29 10:49:47.863923,4163.83,318,4G
TWR6976,2025-11-19 01:11:13.140595,659.39,317,5G
TWR8120,2025-11-14 01:17:58.133078,415.92,325,4G
TWR7434,2025-11-13 00:42:41.633298,2821.63,47,VoLTE
TWR8741,2025-10-29 21:03:21.562309,4841.22,275,4G
TWR3216,2025-11-03 18:20:40.110199,2785.83,10,4G
TWR2648,2025-11-04 16:51:49.892863,2217.37,211,4G
TWR6568,2025-10-31 11:53:53.197192,4405.1,178,VoLTE
TWR2392,2025-11-01 12:44:23.301409,2601.18,481,4G
TWR2411,2025-11-09 22:38:37.702509,1445.59,389,5G
TWR6403,2025-10-31 18:38:58.760816,4235.72,228,5G
TWR6482,2025-11-12 21:43:06.860040,842.3,110,VoLTE
TWR6705,2025-11-05 23:45:45.046219,769.75,13,VoLTE
TWR8656,2025-10-26 17:20:19.899333,4748.29,499,4G
TWR3632,2025-11-01 08:38:05.364078,2095.75,151,5G
TWR9728,2025-10-29 11:58:41.010841,1185.07,34,5G
TWR6442,2025-11-15 06:00:17.032968,769.94,188,VoLTE
TWR2806,2025-11-16 04:16:22.665148,911.43,389,5G
TWR9701,2025-11-24 21:15:38.051547,1795.21,379,5G
TWR6173,2025-10-28 18:00:21.991106,3896.5,322,4G
TWR3849,2025-10-26 21:40:19.716722,867.48,49,5G
TWR7474,2025-11-20 17:06:05.749800,3267.21,256,5G
TWR3278,2025-10-29 22:32:05.579792,367.43,168,4G
TWR6255,2025-11-22 17:14:55.277115,444.99,239,4G
TWR8442,2025-11-24 12:46:01.021244,340.18,228,4G
TWR3972,2025-11-24 10:13:55.172288,2760.63,126,4G
TWR4992,2025-11-22 05:25:24.180480,1318.88,78,VoLTE
TWR8119,2025-11-12 19:26:04.429036,534.24,187,4G
TWR8410,2025-11-10 17:18:51.248646,3277.63,40,4G
TWR6504,2025-11-23 12:41:36.978352,397.78,28,5G
TWR5081,2025-11-05 04:55:55.894999,2808.49,289,5G
TWR2463,2025-11-16 13:18:26.105855,4962.67,294,5G
TWR5506,2025-11-22 00:36:35.759327,2991.91,265,5G
TWR1811,2025-11-17 11:42:56.169451,4097.23,189,5G
TWR3035,2025-10-30 22:30:16.864640,2895.56,452,5G
TWR5070,2025-11-14 14:03:31.827149,4782.89,472,5G
TWR8741,2025-11-19 04:59:14.722637,399.04,232,4G
TWR2338,2025-11-14 13:02:08.645537,2923.53,248,5G
TWR1578,2025-10-30 21:20:19.108616,4600.19,356,VoLTE
TWR8774,2025-11-16 20:16:53.440626,3344.02,161,VoLTE
TWR4619,2025-11-04 00:22:34.759311,534.15,213,4G
TWR5827,2025-11-15 07:48:04.503684,687.08,356,VoLTE
TWR3696,2025-11-15 20:47:33.561699,292.25,160,5G
TWR6333,2025-11-06 04:15:22.331306,3600.57,152,5G
TWR2189,2025-11-02 01:55:13.922673,2383.58,82,VoLTE
TWR6831,2025-11-22 10:25:37.639914,473.14,450,5G
TWR7317,2025-11-09 14:59:03.816442,775.7,143,VoLTE
TWR6928,2025-11-16 23:20:37.693678,589.62,149,VoLTE
TWR3232,2025-11-17 00:31:56.101729,2582.97,498,4G
TWR3822,2025-10-31 06:14:45.699985,2915.49,240,VoLTE
TWR9157,2025-11-20 17:54:05.269378,4604.24,190,5G
TWR6332,2025-11-08 16:58:00.306524,3185.91,343,4G
TWR6914,2025-11-09 08:37:42.259073,655.41,307,5G
TWR8669,2025-11-11 03:34:12.269599,4771.53,63,4G
TWR2655,2025-11-09 10:33:18.977623,4097.17,128,VoLTE
TWR3136,2025-11-13 08:27:24.624907,1653.9,396,VoLTE
TWR2822,2025-11-13 18:11:28.164409,3506.38,197,VoLTE
TWR2003,2025-11-11 10:52:33.467504,4913.14,160,5G
TWR7437,2025-11-17 23:55:02.962666,4612.43,291,5G
TWR4220,2025-11-09 17:02:41.736698,648.91,161,VoLTE
TWR1813,2025-11-15 02:40:45.374897,215.04,194,5G
TWR3265,2025-11-20 22:02:22.689533,3604.63,481,4G
TWR4494,2025-10-29 00:34:46.427268,224.38,489,4G
TWR8432,2025-11-22 02:01:28.217737,844.48,453,VoLTE
TWR2268,2025-11-07 04:26:30.419297,3610.22,340,5G
TWR9426,2025-11-02 17:32:15.221097,2528.14,208,4G
TWR1475,2025-11-24 12:56:43.915929,156.95,285,4G
TWR1280,2025-11-19 21:42:28.630454,2541.53,59,VoLTE
TWR1514,2025-11-24 01:24:12.889668,4630.23,299,VoLTE
TWR6174,2025-11-06 07:20:31.763568,3873.1,52,5G
TWR2941,2025-11-22 10:55:56.990721,4245.77,35,5G
TWR9409,2025-11-19 03:53:36.737950,4712.83,434,VoLTE
TWR6423,2025-10-29 02:13:04.782546,2493.18,164,5G
TWR4649,2025-11-06 20:41:29.656048,423.45,124,5G
TWR6332,2025-11-10 22:19:21.856296,3994.32,87,5G
TWR2961,2025-11-21 02:31:36.662136,1426.13,195,VoLTE
TWR6692,2025-11-04 01:17:57.416579,4652.41,464,VoLTE
TWR1402,2025-11-01 23:45:07.700806,4700.28,421,4G
TWR2329,2025-11-01 04:46:23.268364,521.43,384,VoLTE
TWR3119,2025-10-29 17:20:32.476146,3976.15,448,5G
TWR4058,2025-11-22 05:52:54.468474,2515.98,335,VoLTE
TWR8781,2025-10-30 06:55:42.647721,4395.25,12,5G
TWR2178,2025-11-03 14:55:56.459067,1582.99,185,4G
